sourceId,status,dateLastModified,metadata,username,userIds,enabledUser,givenName,familyName,middleName,role,identifier,email,sms,phone,agents,orgs,grades,password
,active,2024-06-17T15:21:23.210Z,,April.Wang@example.com,"[{'type': 'CA', 'identifier': '9940002699'}]",true,April,Wang,,student,994_STU_99402699,April.Wang@example.com,,7775552482,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:23.240Z,,Gilford.Washington@example.com,"[{'type': 'CA', 'identifier': '9940002702'}]",true,Gilford,Washington,Perry,student,994_STU_99402702,Gilford.Washington@example.com,,7775557989,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:23.273Z,,Jenna.Waterman@example.com,"[{'type': 'CA', 'identifier': '9940002704'}]",true,Jenna,Waterman,,student,994_STU_99402704,Jenna.Waterman@example.com,,7775554074,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:23.303Z,,Marbella.Watson@example.com,"[{'type': 'CA', 'identifier': '9940002706'}]",true,Marbella,Watson,A,student,994_STU_99402706,Marbella.Watson@example.com,,7775555859,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:23.333Z,,Aaron.Weaver@example.com,"[{'type': 'CA', 'identifier': '9940002707'}]",true,Aaron,Weaver,Ellsworth,student,994_STU_99402707,Aaron.Weaver@example.com,,7775555878,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:23.367Z,,Heather.Wessel@example.com,"[{'type': 'CA', 'identifier': '9940002714'}]",true,Heather,Wessel,,student,994_STU_99402714,Heather.Wessel@example.com,,7775552662,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:23.413Z,,Aidan.West@example.com,"[{'type': 'CA', 'identifier': '9940002715'}]",true,Aidan,West,,student,994_STU_99402715,Aidan.West@example.com,,7775550568,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:23.443Z,,Erica.Wheeler@example.com,"[{'type': 'CA', 'identifier': '9940002717'}]",true,Erica,Wheeler,A,student,994_STU_99402717,Erica.Wheeler@example.com,,7775551362,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:23.477Z,,Michael.Wheeler@example.com,"[{'type': 'CA', 'identifier': '9940002718'}]",true,Michael,Wheeler,Joseph,student,994_STU_99402718,Michael.Wheeler@example.com,,7775559910,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:23.507Z,,Raven.Wheeler@example.com,"[{'type': 'CA', 'identifier': '9940002719'}]",true,Raven,Wheeler,Noel,student,994_STU_99402719,Raven.Wheeler@example.com,,7775559910,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:23.537Z,,Erika.White@example.com,"[{'type': 'CA', 'identifier': '9940002720'}]",true,Erika,White,D,student,994_STU_99402720,Erika.White@example.com,,7775552207,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:23.570Z,,Denise.Whitmire@example.com,"[{'type': 'CA', 'identifier': '9940002722'}]",true,Denise,Whitmire,,student,994_STU_99402722,Denise.Whitmire@example.com,,7775559800,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:23.600Z,,Kyle.Whitmire@example.com,"[{'type': 'CA', 'identifier': '9940002723'}]",true,Kyle,Whitmire,,student,994_STU_99402723,Kyle.Whitmire@example.com,,7775559800,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:23.647Z,,Eddie.Widjaja@example.com,"[{'type': 'CA', 'identifier': '9940002724'}]",true,Eddie,Widjaja,,student,994_STU_99402724,Eddie.Widjaja@example.com,,7775559943,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-05-22T05:17:19.553Z,,Fabian.Wilcox@example.com,"[{'type': 'CA', 'identifier': '9940002725'}]",true,Fabian,Wilcox,,student,994_STU_99402725,Fabian.Wilcox@example.com,,7775550539,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:23.677Z,,Adam.Wiley@example.com,"[{'type': 'CA', 'identifier': '9940002726'}]",true,Adam,Wiley,,student,994_STU_99402726,Adam.Wiley@example.com,,7775553528,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:23.710Z,,Randy.Wilkinson@example.com,"[{'type': 'CA', 'identifier': '9940002727'}]",true,Randy,Wilkinson,Anthony,student,994_STU_99402727,Randy.Wilkinson@example.com,,7775556580,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:23.740Z,,Amber.Williams@example.com,"[{'type': 'CA', 'identifier': '9940002728'}]",true,Amber,Williams,N,student,994_STU_99402728,Amber.Williams@example.com,,7775550204,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['10'],
,active,2024-06-17T15:21:23.773Z,,Jaclyn.Williams@example.com,"[{'type': 'CA', 'identifier': '9940002730'}]",true,Jaclyn,Williams,Marie,student,994_STU_99402730,Jaclyn.Williams@example.com,,7775558401,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:23.820Z,,Joline.Williams@example.com,"[{'type': 'CA', 'identifier': '9940002731'}]",true,Joline,Williams,C,student,994_STU_99402731,Joline.Williams@example.com,,7775551712,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:23.850Z,,Ly.Williams@example.com,"[{'type': 'CA', 'identifier': '9940002732'}]",true,Ly,Williams,,student,994_STU_99402732,Ly.Williams@example.com,,7775558954,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['10'],
,active,2024-06-17T15:21:23.880Z,,Charles.Wilson@example.com,"[{'type': 'CA', 'identifier': '9940002734'}]",true,Charles,Wilson,,student,994_STU_99402734,Charles.Wilson@example.com,,7775557050,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:23.913Z,,Kimberly.Wilson@example.com,"[{'type': 'CA', 'identifier': '9940002736'}]",true,Kimberly,Wilson,M,student,994_STU_99402736,Kimberly.Wilson@example.com,,7775556635,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['10'],
,active,2024-06-17T15:21:23.943Z,,Mandy.Wims@example.com,"[{'type': 'CA', 'identifier': '9940002739'}]",true,Mandy,Wims,Erin,student,994_STU_99402739,Mandy.Wims@example.com,,7775550621,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:23.977Z,,Melissa.Winkelman@example.com,"[{'type': 'CA', 'identifier': '9940002740'}]",true,Melissa,Winkelman,,student,994_STU_99402740,Melissa.Winkelman@example.com,,7775556927,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:24.007Z,,Adrian.Wise@example.com,"[{'type': 'CA', 'identifier': '9940002741'}]",true,Adrian,Wise,Joseph,student,994_STU_99402741,Adrian.Wise@example.com,,7775551163,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:24.053Z,,Anthony.Wise@example.com,"[{'type': 'CA', 'identifier': '9940002742'}]",true,Anthony,Wise,S,student,994_STU_99402742,Anthony.Wise@example.com,,7775553542,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:24.087Z,,Sinahi.Wolvek@example.com,"[{'type': 'CA', 'identifier': '9940002744'}]",true,Sinahi,Wolvek,Stacy,student,994_STU_99402744,Sinahi.Wolvek@example.com,,7775557722,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:24.117Z,,Erin.Woods@example.com,"[{'type': 'CA', 'identifier': '9940002748'}]",true,Erin,Woods,Antoinette,student,994_STU_99402748,Erin.Woods@example.com,,7775551156,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['10'],
,active,2024-05-22T05:17:19.637Z,,Gabriel.Woods@example.com,"[{'type': 'CA', 'identifier': '9940002749'}]",true,Gabriel,Woods,R,student,994_STU_99402749,Gabriel.Woods@example.com,,7775556743,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:24.180Z,,Jeramie.Woods@example.com,"[{'type': 'CA', 'identifier': '9940002750'}]",true,Jeramie,Woods,,student,994_STU_99402750,Jeramie.Woods@example.com,,7775553427,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2023-11-14T22:55:55.180Z,,Paul.Wright@example.com,"[{'type': 'CA', 'identifier': '9940002754'}]",true,Paul,Wright,,student,994_STU_99402754,Paul.Wright@example.com,,7775559422,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:24.210Z,,Laura.Wu@example.com,"[{'type': 'CA', 'identifier': '9940002755'}]",true,Laura,Wu,P,student,994_STU_99402755,Laura.Wu@example.com,,7775557113,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:24.240Z,,Kristina.Wuillay@example.com,"[{'type': 'CA', 'identifier': '9940002757'}]",true,Kristina,Wuillay,Nicole,student,994_STU_99402757,Kristina.Wuillay@example.com,,7775552205,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:24.273Z,,Xavier.Xavier@example.com,"[{'type': 'CA', 'identifier': '9940002758'}]",true,Xavier,Xavier,,student,994_STU_99402758,Xavier.Xavier@example.com,,7775553542,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:24.320Z,,Deziree.Yacoub@example.com,"[{'type': 'CA', 'identifier': '9940002759'}]",true,Deziree,Yacoub,,student,994_STU_99402759,Deziree.Yacoub@example.com,,7775552233,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:24.350Z,,Erin.Yliz@example.com,"[{'type': 'CA', 'identifier': '9940002761'}]",true,Erin,Yliz,,student,994_STU_99402761,Erin.Yliz@example.com,,7775552349,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:24.380Z,,Beth.Young@example.com,"[{'type': 'CA', 'identifier': '9940002765'}]",true,Beth,Young,,student,994_STU_99402765,Beth.Young@example.com,,7775551333,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T15:21:24.413Z,,Gabrielle.Young@example.com,"[{'type': 'CA', 'identifier': '9940002768'}]",true,Gabrielle,Young,,student,994_STU_99402768,Gabrielle.Young@example.com,,7775551333,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2023-07-11T01:04:44.580Z,,Patrick.Young@example.com,"[{'type': 'CA', 'identifier': '9940002769'}]",true,Patrick,Young,,student,994_STU_99402769,Patrick.Young@example.com,,7775557858,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:24.443Z,,Dominic.Youngblood@example.com,"[{'type': 'CA', 'identifier': '9940002770'}]",true,Dominic,Youngblood,,student,994_STU_99402770,Dominic.Youngblood@example.com,,7775552855,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:24.477Z,,Joshua.Zaharioudakis@example.com,"[{'type': 'CA', 'identifier': '9940002772'}]",true,Joshua,Zaharioudakis,,student,994_STU_99402772,Joshua.Zaharioudakis@example.com,,7775553812,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2023-11-14T22:55:55.243Z,,Thomas.Zamora@example.com,"[{'type': 'CA', 'identifier': '9940002773'}]",true,Thomas,Zamora,,student,994_STU_99402773,Thomas.Zamora@example.com,,7775557872,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:24.523Z,,Jennie.Zapata@example.com,"[{'type': 'CA', 'identifier': '9940002774'}]",true,Jennie,Zapata,S,student,994_STU_99402774,Jennie.Zapata@example.com,,7775554659,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T15:21:24.553Z,,Linda.Zarate@example.com,"[{'type': 'CA', 'identifier': '9940002775'}]",true,Linda,Zarate,,student,994_STU_99402775,Linda.Zarate@example.com,,7775553028,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['09'],
,active,2024-06-17T17:10:27.693Z,,Dolores.Zavaleta@example.com,"[{'type': 'CA', 'identifier': '9940002778'}]",true,Dolores,Zavaleta,,student,994_STU_99402778,Dolores.Zavaleta@example.com,,7775553304,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['12'],
,active,2024-06-17T15:21:24.617Z,,Jonathan.Zimmer@example.com,"[{'type': 'CA', 'identifier': '9940002780'}]",true,Jonathan,Zimmer,J,student,994_STU_99402780,Jonathan.Zimmer@example.com,,7775555703,[],"[{'href': '~/ims/oneroster/v1p1/orgs/994', 'sourcedId': '994', 'type': 'org'}]",['11'],
,active,2024-06-17T20:51:26.923Z,,Allan.Abbott@example.com,"[{'type': 'CA', 'identifier': '9950000001'}]",true,Allan,Abbott,,student,995_STU_99500001,Allan.Abbott@example.com,,7775559439,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['11'],
,active,2024-06-17T09:29:06.130Z,,Allan.Altemera@example.com,"[{'type': 'CA', 'identifier': '9950000003'}]",true,Allan,Altemera,,student,995_STU_99500003,Allan.Altemera@example.com,,7775556000,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['12'],
,active,2024-06-17T09:29:06.240Z,,Julie.Armento@example.com,"[{'type': 'CA', 'identifier': '9950000005'}]",true,Julie,Armento,,student,995_STU_99500005,Julie.Armento@example.com,,7775550086,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['12'],
,active,2024-06-17T09:29:06.283Z,,Nick.Arnold@example.com,"[{'type': 'CA', 'identifier': '9950000006'}]",true,Nick,Arnold,,student,995_STU_99500006,Nick.Arnold@example.com,,7775557751,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['11'],
,active,2024-06-17T09:29:06.330Z,,Jeff.Avelino@example.com,"[{'type': 'CA', 'identifier': '9950000007'}]",true,Jeff,Avelino,,student,995_STU_99500007,Jeff.Avelino@example.com,,7775552003,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['09'],
,active,2024-06-17T09:29:06.380Z,,Pat.Banach@example.com,"[{'type': 'CA', 'identifier': '9950000009'}]",true,Pat,Banach,,student,995_STU_99500009,Pat.Banach@example.com,,7775556879,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['10'],
,active,2023-01-10T00:44:33.410Z,,Maria.Bates@example.com,"[{'type': 'CA', 'identifier': '9950000012'}]",true,Maria,Bates,,student,995_STU_99500012,Maria.Bates@example.com,,,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['11'],
,active,2024-06-17T09:29:06.490Z,,Claudia.Benson@example.com,"[{'type': 'CA', 'identifier': '9950000013'}]",true,Claudia,Benson,,student,995_STU_99500013,Claudia.Benson@example.com,,7775553545,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['12'],
,active,2023-01-09T22:51:53.457Z,,James.Benson@example.com,"[{'type': 'CA', 'identifier': '9950000014'}]",true,James,Benson,,student,995_STU_99500014,James.Benson@example.com,,7775551965,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['10'],
,active,2024-06-17T09:29:06.533Z,,Jennifer.Benson@example.com,"[{'type': 'CA', 'identifier': '9950000015'}]",true,Jennifer,Benson,Dawn,student,995_STU_99500015,Jennifer.Benson@example.com,,7775551036,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['11'],
,active,2024-06-17T09:29:06.643Z,,Jeffrey.Berry@example.com,"[{'type': 'CA', 'identifier': '9950000017'}]",true,Jeffrey,Berry,Kyle,student,995_STU_99500017,Jeffrey.Berry@example.com,,7775556475,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['10'],
,active,2024-06-17T09:29:06.690Z,,Alfred.Black@example.com,"[{'type': 'CA', 'identifier': '9950000018'}]",true,Alfred,Black,,student,995_STU_99500018,Alfred.Black@example.com,,7775552938,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['12'],
,active,2024-06-17T09:29:06.740Z,,Rad.Black@example.com,"[{'type': 'CA', 'identifier': '9950000021'}]",true,Rad,Black,,student,995_STU_99500021,Rad.Black@example.com,,7775555522,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['12'],
,active,2024-06-17T09:29:06.830Z,,Mike.Booth@example.com,"[{'type': 'CA', 'identifier': '9950000023'}]",true,Mike,Booth,,student,995_STU_99500023,Mike.Booth@example.com,,7775553153,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['12'],
,active,2024-06-17T09:29:06.880Z,,Brittany.Boston@example.com,"[{'type': 'CA', 'identifier': '9950000024'}]",true,Brittany,Boston,Katherine,student,995_STU_99500024,Brittany.Boston@example.com,,7775554915,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['10'],
,active,2024-06-17T09:29:06.927Z,,Daniel.Boston@example.com,"[{'type': 'CA', 'identifier': '9950000025'}]",true,Daniel,Boston,Brady,student,995_STU_99500025,Daniel.Boston@example.com,,7775558512,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['12'],
,active,2024-06-17T09:29:07.033Z,,Alice.Brandy@example.com,"[{'type': 'CA', 'identifier': '9950000027'}]",true,Alice,Brandy,,student,995_STU_99500027,Alice.Brandy@example.com,,7775558081,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['12'],
,active,2023-01-09T22:32:59.770Z,,Joann.Buchannan@example.com,"[{'type': 'CA', 'identifier': '9950000030'}]",true,Joann,Buchannan,,student,995_STU_99500030,Joann.Buchannan@example.com,,7775557889,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['11'],
,active,2023-01-09T22:32:59.770Z,,Janet.Byerly@example.com,"[{'type': 'CA', 'identifier': '9950000036'}]",true,Janet,Byerly,,student,995_STU_99500036,Janet.Byerly@example.com,,7775551107,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['10'],
,active,2024-06-17T09:29:07.270Z,,Alice.Cash@example.com,"[{'type': 'CA', 'identifier': '9950000038'}]",true,Alice,Cash,,student,995_STU_99500038,Alice.Cash@example.com,,7775552229,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['12'],
,active,2023-11-14T22:55:55.340Z,,Damian.Cash@example.com,"[{'type': 'CA', 'identifier': '9950000039'}]",true,Damian,Cash,,student,995_STU_99500039,Damian.Cash@example.com,,7775552229,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['11'],
,active,2023-01-10T00:53:21.120Z,,Maggi.Caudill@example.com,"[{'type': 'CA', 'identifier': '9950000041'}]",true,Maggi,Caudill,,student,995_STU_99500041,Maggi.Caudill@example.com,,7775557796,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['11'],
,active,2024-06-17T09:29:07.330Z,,Edwina.Ceballo@example.com,"[{'type': 'CA', 'identifier': '9950000042'}]",true,Edwina,Ceballo,,student,995_STU_99500042,Edwina.Ceballo@example.com,,7775558056,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['11'],
,active,2023-01-09T22:32:59.770Z,,Jessica.Chatterson@example.com,"[{'type': 'CA', 'identifier': '9950000044'}]",true,Jessica,Chatterson,,student,995_STU_99500044,Jessica.Chatterson@example.com,,7775553909,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['11'],
,active,2023-01-10T00:40:05.620Z,,Nicole.Cho@example.com,"[{'type': 'CA', 'identifier': '9950000047'}]",true,Nicole,Cho,,student,995_STU_99500047,Nicole.Cho@example.com,,7775551694,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['11'],
,active,2024-06-17T09:29:07.490Z,,Kaycie.Colton@example.com,"[{'type': 'CA', 'identifier': '9950000050'}]",true,Kaycie,Colton,,student,995_STU_99500050,Kaycie.Colton@example.com,,7775553350,[],"[{'href': '~/ims/oneroster/v1p1/orgs/995', 'sourcedId': '995', 'type': 'org'}]",['11'],
